text,label
😍❤️ Tu chica estará encantada de tenerte de novio por tu cinceridad y a toda espania le encanta tus publicaciones y te quieren mucho y te pido perdón si no es ribo bien hay palabras que no se escribirlas sor rumana gracias por todo y aver si alguna vez visitas Zamora Castilla león yo estoi trabajando en merendero de camarera bueno ahora camarera recojida y como dicen mis compis de mata covid 😂 un gran abrazo y un dulce bess,0
@USER JAJAJAJAJAJA CTM,0
"Te han devuelto la cuenta,que bien Dalas me alegro por ti amiguito mío❤️❤️",0
Hola soy camilo y tengo 60 años Siempre quise ser un calvo y un arruinanegocios de leña Por eso te veo casi veo Lo que nunca pude ser.,1
"@USER @USER Dudo que tu ex mujer le diga como culear a tu nueva mujer, lo más probable es que le diga que no sabes culear y que por eso te dejó 🤣",1
@USER Marroquí y argelinos... Con antecedentes penales.... No se podía saber. LINK,1
"Vamos a botar a la feminazi, 💪 #VOTACIONES2021",1
"Quiero pasta seca, pero venezolana. En ningún sitio la hacen como allá.",0
"Joder con el adoctrinamiento catalán, al final de la charla en vez de chuches les dais unos tiritos a los niños o como está eso? LINK",1
Mcr muy buen gusto xD y ve a trabajar cabron,1
Y por que vergas no elimino el mensaje    wismichu SubNormal,1
@USER Piñera qliao asqueroso y maldito mal parido,0
que se vaya un poco a la mierda,1
La envidia que tienen es por que sienten que no van a llegar nunca a tu altura y nunca van a llegar a ser grandes como tu WindyGirk.,0
"@USER No lo creo, pues la misma historia nos ha mostrado las influencias del bolchevismo y marxismo en el PCCh. Cómo se gestó, pej, la Ley Maldita (x ideas revolucionarias del PC). En fin, la dictadura del proletariado está en el ADN de muchos comunistas, incluso en algunos el maoismo.",1
"@USER Los indígenas se están ganando todo el odio de la gente, y más por estar de alfombras de ratas venezolanas LINK",1
Y las feminazis q dirán ahora confirme @USER LINK,1
Pa fuera los delincuentes que se queden mos inmigrantes que valen la pena  #cavadachvcnn,0
Okeyy puta envíame una enseñando un poco mas y te tradeo en Ebay por una nintendo switch que tengo ganas de jugar al super mario ( eso es que tienes mucho valor para mi) LINK,1
Pareces el tipico monstruo gordo que aparece atras de los personajes en los juegos de terror :V       con el maquillaje da mas miedo :'v,1
Qué fuerte #Epn ya olías a #putito twitter.com/hugosadh/statu…,1
"@USER @USER Una cosa es ser prostituta y otra muy diferente es ser cochina y drogarse como si fuera lo más genial y maravilloso del universo frente a cientos de niños, entre ellos la hija de esta idiota, eso es lo que hace y de víctima las pelotas!",0
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Aweonao la derecha ya vendió empresas a los CHINOS COMUNISTAS, ANDA A LEER INFÓRMATE
#JADUEPDTE2022

#JADUEPDTE2022 LINK",0
"ENTREVISTA | @USER ""La extrema derecha nos pone trampas y no siempre sabemos esquivarlas"" LINK",0
Que haya atléticos que den más valor a la liga del Cholo que a las que ganamos con Benítez dice lo subnormales que pueden llegar a ser,1
"Yo creo que desvirtúan demaciado el problema, es fácil el asunto, si alguien te hace la tarea, por lo menos darle las gracias, no? De ninguno de los dos es el contenido pero si uno se tomó la molestia de tragarse un kilo de directos basura, por lo menos darle créditos por el esfuerzo, no? Dejen de llorar por favor.",0
"Es preocupante tu forma física, tu alimentación debe ser terrorífica. PD: No me cae nada bien JP, pero no sé cómo tienes los ovarios de llamar fracasad@ a alguien habiendo fracasado en tí misma.",0
@USER pero cállate vos perra (hoy no estoy creativo para putear),1
Que tipo tan estupido,1
@USER JAJAJAJAJAJA callate vos porq no te acordas hija de puta,1
@USER @USER que te calles roger joder puta hostia mierda joder,0
"Fascistas, racistas, machistas. #pack",0
Mucho hablar de como olerá el del fetiche de los pies pero poco se habla de tu anillo de Itachi jsjsjsj,0
"Porfaaa podrías hacer un video sobre la película Española ""Pieles""? Espero que la hallas visto, alta miseria humana en esa increíble película :o",0
Asqueroso mas.violencia.mas.insegueidad lleno de.venekos y un pésimo fururo#ElFuturoPinta,1
#Deportes TENIS CLASIFICACIÓN MUNDIAL WTA - La tunecina Jabeur es la nueva número 2 LINK LINK,0
@USER @USER @USER Ni los comunistas y ni la derecha ... son la misma MIERDAAAAA !!,0
El independentismo mas fascista que nunca @USER @USER vergüenza ajena #resistenciacatalana LINK,1
"@USER @USER @USER @USER Che Peter…. Viviste en Europa para asegurar lo qe decis? Yo vivo en madrid, soy medico y nunca me trataron como sudaca. Un profesor de la facultad me decia algo que aplica para vos: “LA IGNORANCIA ES ATREVIDA “. Saludos.",0
"@USER El de la serie es un gualtrapas, el facha de twitter  es sucnormal.",1
Estoy feliz de q te hayan regresado los comentarios en YouTube 💓 me pareces genial te sigo desde Ecuador 🇪🇨💕,0
"Que sad, yo no pude estar en ese directo por qué me dormí, se ve que fue extremo pero bueno, está muy cool el vídeo, saludos hermosa, por cierto ¿Hoy harás directo? 😘😘😘🤔",0
"Al final tendremos que vivir en pisos ataud como en Japon o China creo que era, que sino me equivoco eran de 5m2 y sin ventana",0
¿Soy el único que le dan ganas de quitar el vídeo a pesar de que les gusta mucho el canal de Wildhater solo por el hecho de que ver a la chavala está le da mucha rabia por las gilipolleces y mierdas que dice?,1
Si creen que 9 hijos (conocidos) de julio iglesias es mucho ni me imagino la cara que pondrian al ver la cantidad de hijos(conocidos) de diomedes diaz,0
"Alguien: No me gustó el vídeo ya que la miniatura y el título dan referencia a un tour de tu casa, por lo que cuenta como total clickbait.  Windy: Oilo, que le borre el comentario y el canal porque me ofende.",0
"@USER Callate zorra corrupta que tu tienes las manos llenas de mucha sangre, sinvergüenza, vagabunda, pagarás como los otros.",1
"No había visto tanta caca junta, fue un espectáculo increíble",0
MIREN UNA VIEJA DE MIERDA CANÍBAL!!!,1
"@USER @USER @USER @USER A ver, con Franco eso no pasaba porque en lugar de curarte (si al medico de turno además de su sueldo no le pagabas la consulta) te dejaba morir de pulmonía y el año que siguiente ya no te volvías a ",0
Y los saharauis les dejarían pasar seguramente porque tampoco les interesa tener eso lleno de subsaharianos.,1
"ANIMA AL EQUIPO DE TU CIUDAD, SUBNORMAL. LINK",1
¿Qué se espera de la participación de las mujeres en el nuevo escenario político? LINK LINK,0
No es su dinero estúpido ese dinero se puede usar para el cáncer o animales en peligro de extinción y cuidadoras de animales,1
"Jordi se cree muy listo, pero su éxito solo ha sido porque está bueno...no porque sea bueno comiendo cabezas. Bajate un punto, Jorge Savage.",0
"@USER @USER CALLATE PUTA, ESSSTAAAA TE ESPERA.",1
"@USER @USER catalanofobia no, es que es muy malo",0
"@USER Shhh mori callada crota, anda a mandarle fotitos a mi ex que para eso servís nomas PUTA",1
Estás to loca,1
Sabes que eres muy gay cuando te compras un coche de color beige capuccino.,0
@USER @USER @USER si esq eres un subnormal 😂😂😂😂😂,1
"El maquillaje esta supeeer chulo, pero el único fallo es que a ti los ojos no te favorecen oscuros, pero me encanta el maquillaje... 💙💙",0
por favor dejad en paz a mi amiga la subnormal de mierda LINK,1
Gonzalez si ves esto eres gay,1
De hoy en adelante si una mujer te envía una foto desnuda hay que denunciarla por acoso sexual y provocación Feminazis al ataque en 3-2-1,1
@USER Para los comunistas todos son de derecha liberal si no son comunistas,0
"Hey pelao pa` Donde vas te quiero decir que Tengo un canal de Tops y Curiosidades, si quieres date una vuelta a mí canal y  suscribete gracias",0
Celopan es gay :v,0
"Solo un apunte, no han pintado todos los buzones y furgonetas del pais, solo los de chueca, parece una tonteria pero estamos hablando de malgastar miles de euros a millones de euros.",0
"Consejo: Ten cuidado con el croma, ten en cuenta que si usas ropa del mismo color del fondo ,también se va a volver transparente lo que llevas puesto,saludos desde Colombia",0
"@USER Y quien paga esto? Típico de los comunistas comenzar a vender humo para tomar los votos de los ignorantes, que con el nivel de educación que tenemos, son varios",1
Conchetumadre feo,1
"🔴 Ojo con esto!!
Investigación de periodista Pablo Fontirroig concluye que, a lo menos 5 de cada 8 pacientes graves en UCI por COVID-19 serían inmigrantes en situación irregular en Chile (un 63% de los pacientes)
Es posible confirmar estos datos?

LINK",0
"¡Hola! Solo vengo a invitaros a que visitéis mi perfil y conozcáis nuestros productos. ¡PULSERAS DE TODO TIPO! De frases, de nombres, de Spotify, ¡de todo lo que imagines! Entra y si tiene alguna pregunta... ¡ESCRÍBANOS! ¡Solo un giftero sabe lo que es ser un giftero!",0
Para el orto narigon puto😍,0
"@USER Ser socialista,verguenza me daria :D Traidores,corruptos y amigos de la derecha. Y ser un chaquetero como tu,mas aun :)",1
0:22  Yo: no gracias. No mames prefiero ser yo mismo a arreglarme sepa que chngados para estar bien con la gente y no conmigo mismo. Prefiero ser feo por fuera pero estar bien por dentro y no como es windy que la verdad con o sin arreglos para mi siguendo la misma vaina. Haci que la neta no quiero saber nada. Y para los demas cierren esta pndejada webon,1
"Se ganará el odio de todos por lo que está haciendo pero como ella dijo ""la fama es fama, buena o mala"" , creo que es lo único que ha dicho sincero en todo su recorrido en YouTube",0
Hay que sacar a patadas a los judios de territorio Arabe Palestino!!!urgente LINK,1
"@USER Hay veces que ponen a un periodista Cordobés, Granadino etc entrevistando a un Subsahariano y te  rotulan lo que dice el  africano cuando se le entiende mejor que al periodista, es flipante.",0
"En lo único en el que estoy de acuerdo con Donald Trampas, es la manera tan épica que se burla de la loca esa la Greta Thunberg...",1
"https://youtu.be/N5x_3zJPWXM Este video es una pequeña reflexión también, que te pone bastante a pensar en qué sociedad es en la que nos encontramos, y es que no puedo aún yo llegar a entender también en cómo por un color de piel o la ideología que se tenga pueda llegar a separar a tantas personas, que lo único al final de cuentas es para luchar por nuestros derechos, por el amor, por decir está es mi piel y voy a defenderla, y es así debemos luchar porque somos totalmente iguales 🙌🏽❤️🌍saludos desde México y créeme que tú video Debe verlo todo mundo... 🗺",0
"Carme Chacon nunca fue santo de mi devoción, para mi tenia poco de socialista, pero nadie debería tener una muerte como esa. D.E.P",0
"@USER No veo yo a Ortega que sea racista u homofobico, o que tenga problemas con la. Sanidad publica.. (eso lo dice una alcoholica delirante como tu) lo que si que no veo es que una enfermera sea una Feminazi, perraflauta, o despojo parasito del Estado, como muchas de tus chiringuitos",1
"@USER @USER @USER FP demostro que no tiene valores
Amenaza a gente, como decian que harian los ""comunistas""
Violan la constitucion, algo que harian los ""comunistas""
Hasta salen a marchar para cambiar las cosas quejandose, a pesar que se reian de los ""comunistas"" que hicieron eso contra Merino",1
""" 18:44 ""- Tal vez no estés tan contenta si tienes que hacer este tipo de vídeos no?¿  Vamos no se, ya tejo a ti que reflexiones que lo mismo ``hipocresía´´ no forma parte de tu vocabulario =)",0
"Hay poca gente de Instagram/YouTube con la que comparta mi forma de pensar como contigo porque das un discurso con argumentos super simples y que a la vez desmontas, tampoco te metes con nadie y mucho menos en concreto, siempre dices lo que sea que dices de manera super respetuosa y al final eso se valora.  Pd; el otro día hice un pedido en DulceidaShop y me llegó super rápido y bien👏🏼😊❣",0
"Expulsión de inmigrantes sin debido proceso, sin respeto a los acuerdos internacionales ni a la propia legislación nacional. Escandaloso!!! LINK",0
"Limpiar que imagen , si todo lo que haces es mentira,  y cada ves más gente se da cuenta   yo que vs cierro el canal , te iría mejor de mesera",1
@USER Ya te dije si inspiro en tu cara zorra,1
@USER Si eres más subnormal no naces. Haz el favor de respetar a tu Rey #payasa,1
Pinche chillon,1
Está windy que perra,1
Con tu anterior y tu nueva nariz te ves súper bien! ¡Que bueno que estás contento! ❤️,0
@USER por subnormal cavernario. Ahora a comer polla de Cristobal Soria toda a noite. Calvo,1
Tú eres la puta borracha @USER LINK,1
Presentadora de televisión en la India se entera de la muerte de su esposo al dar la noticia LINK,0
Eres una craba loca,1
que salame jajajaajaja dios mio que mierda de logica que tiene ese jordi ....,1
Colombianos qls con raja 🙄,0
lo que me alegro!!! tira subnormal!!! x hablar antes de tiempo!!! LINK,1
@USER callate pinche perra tragacroquetas,1
"@USER Es decir, que gana las elecciones y por amplia mayoría un partido NO independentista, y por suma de chusma perdedora, viene este corrupto a dar clases de democracia ¿a quien, sinvergüenza? Declarad otra DUI, con un par.",1
Dalas era tu fan asta q vi q apoyabas a alguien tan asqueroso como donald trump si lo haces por visitas dilo crack pero enserio te pasaste,1
Y si..... en realidad llevan algún porcentaje de carne y os lo cuelan como que son solo vegetales? Porque claro tu no viste su fabricación! Como puedes confirmar tu teoría señor Ismael! Xd Jajajajaja,0
